Unnamed: 0,mines_outcome,LATITUD_Y,LONGITUD_X,random_seed0,random_seed1,random_seed2,random_seed3,random_seed4,sonson_seed0,sonson_seed1,sonson_seed2,sonson_seed3,sonson_seed4,caldas_seed0,caldas_seed1,caldas_seed2,caldas_seed3,caldas_seed4,random_avg,sonson_avg,caldas_avg,test_avg,geometry,cluster,Municipio
5625,-1,6.180945587,-75.22192463,0.190082393,0.067811064,0.077446135,0.072242829,0.194431905,0.118296203,0.137636705,0.209058668,0.080879555,0.086697483,0.217594131,0.109406503,0.175526983,0.093194533,0.1390301,0.120402865,0.126513723,0.14695045,0.131289013,POINT (-75.22192463 6.180945587),0,PE¥OL
5626,-1,6.189919946,-75.22192463,0.28540618,0.154935997,0.122673769,0.112240244,0.293082989,0.139051692,0.139372923,0.235374861,0.098000617,0.119340345,0.29303052,0.21633315,0.231939915,0.218584955,0.204974022,0.193667836,0.146228087,0.232972513,0.190956145,POINT (-75.22192463 6.189919946),0,PE¥OL
5627,-1,6.207868664,-75.22192463,0.3170114,0.467110906,0.431739458,0.157198534,0.290012286,0.17753888,0.208761888,0.293939855,0.163275746,0.180335096,0.275683543,0.211873018,0.144231648,0.289977613,0.187191729,0.332614517,0.204770293,0.22179151,0.253058773,POINT (-75.22192463 6.207868664),0,PE¥OL
5628,-1,6.2437661,-75.22192463,0.383221844,0.204411636,0.481290735,0.215934729,0.323746914,0.203372059,0.149418239,0.254622047,0.154363525,0.174196776,0.357749823,0.266196012,0.259101498,0.409710819,0.276793062,0.321721172,0.187194529,0.313910243,0.274275315,POINT (-75.22192463 6.2437661),0,PE¥OL
5629,-1,6.252740459,-75.22192463,0.370394656,0.206024536,0.474516165,0.236422751,0.368799336,0.297616726,0.163338424,0.259859411,0.150437003,0.183390203,0.311806813,0.173773128,0.204563787,0.225543736,0.234393619,0.331231489,0.210928353,0.230016217,0.25739202,POINT (-75.22192463 6.252740459),0,PE¥OL
5630,-1,6.261714818,-75.22192463,0.331481119,0.174125465,0.422869472,0.372029449,0.35803005,0.323646636,0.188340608,0.28205235,0.156558081,0.178677334,0.306456849,0.192133071,0.181451829,0.161966501,0.233011266,0.331707111,0.225855002,0.215003903,0.257522005,POINT (-75.22192463 6.261714818),0,PE¥OL
5631,-1,6.270689177,-75.22192463,0.252865362,0.152352204,0.308457638,0.337265959,0.344645391,0.301406677,0.187370925,0.306291946,0.132120986,0.206589942,0.29928683,0.189824476,0.198383002,0.207743269,0.247460482,0.279117311,0.226756095,0.228539612,0.244804339,POINT (-75.22192463 6.270689177),0,PE¥OL
5632,1,6.288637895,-75.22192463,0.405442253,0.548169775,0.515107247,0.491400995,0.455016844,0.689931629,0.394460517,0.570920682,0.459010711,0.537906887,0.346337222,0.188739882,0.258604426,0.407662421,0.257752023,0.483027423,0.530446085,0.291819195,0.435097568,POINT (-75.22192463 6.288637895),0,PE¥OL
5633,-1,6.297612254,-75.22192463,0.426909995,0.568346415,0.543048315,0.537713512,0.492278261,0.652858849,0.390414545,0.581423727,0.464829015,0.577859306,0.368034303,0.222726818,0.298095774,0.504662681,0.2622691,0.5136593,0.533477088,0.331157735,0.459431374,POINT (-75.22192463 6.297612254),0,PE¥OL
5634,-1,6.315560972,-75.22192463,0.371508093,0.1648803,0.486371611,0.21028571,0.426683495,0.305682683,0.278971324,0.424259641,0.237540046,0.45183806,0.337229797,0.210374203,0.290520405,0.475434462,0.217843301,0.331945842,0.339658351,0.306280434,0.325961542,POINT (-75.22192463 6.315560972),0,PE¥OL
5635,-1,6.32453533,-75.22192463,0.470814549,0.581606175,0.57619781,0.45376391,0.393061233,0.675502119,0.506477827,0.704808336,0.453895685,0.555924398,0.347421549,0.247993621,0.336556446,0.525586155,0.271200389,0.495088735,0.579321673,0.345751632,0.473387347,POINT (-75.22192463 6.32453533),0,PE¥OL
5636,0,6.171971228,-75.21295027,0.059655135,0.078440864,0.071267284,0.065130461,0.180385925,0.18078465,0.127461805,0.206507102,0.073467999,0.10350398,0.210094409,0.110271438,0.162966459,0.060128454,0.118983561,0.090975934,0.138345107,0.132488864,0.120603302,POINT (-75.21295027 6.171971228),2,PE¥OL
5637,-1,6.180945587,-75.21295027,0.130784613,0.115393223,0.108088062,0.113615067,0.276938683,0.153691872,0.127697196,0.207339156,0.070757089,0.097721732,0.221339741,0.113416193,0.133651558,0.062381892,0.129817834,0.14896393,0.131441409,0.132121444,0.137508927,POINT (-75.21295027 6.180945587),0,PE¥OL
5638,-1,6.189919946,-75.21295027,0.215847939,0.119716179,0.106448336,0.115787102,0.287395331,0.152379801,0.137812783,0.230476188,0.10326166,0.157550151,0.248311258,0.134911736,0.177249689,0.082868063,0.165944719,0.169038978,0.156296117,0.161857093,0.162397396,POINT (-75.21295027 6.189919946),0,PE¥OL
5639,-1,6.207868664,-75.21295027,0.415567424,0.554953191,0.526403336,0.254549761,0.425029919,0.191670374,0.1739734,0.260752122,0.159654952,0.169085506,0.33314782,0.210360163,0.184214929,0.184744332,0.208141969,0.435300726,0.191027271,0.224121842,0.28348328,POINT (-75.21295027 6.207868664),0,PE¥OL
5640,-1,6.216843023,-75.21295027,0.39264644,0.531240538,0.505152022,0.204795839,0.398033946,0.193043287,0.195195065,0.275516311,0.192209474,0.158960678,0.295011763,0.261227782,0.164828543,0.188457666,0.152052605,0.406373757,0.202984963,0.212315672,0.273891464,POINT (-75.21295027 6.216843023),0,PE¥OL
5641,1,6.225817382,-75.21295027,0.443719698,0.264075292,0.542999978,0.396162168,0.461161995,0.146764258,0.197411304,0.280944796,0.184161912,0.171937625,0.313835161,0.300525819,0.23791186,0.326519875,0.232768103,0.421623826,0.196243979,0.282312163,0.30005999,POINT (-75.21295027 6.225817382),0,PE¥OL
5642,-1,6.234791741,-75.21295027,0.441753862,0.585431746,0.53000792,0.342376444,0.401933267,0.362648825,0.393320134,0.482901222,0.379923489,0.405933287,0.342223826,0.238491496,0.212518621,0.465594513,0.24606533,0.460300648,0.404945392,0.300978757,0.388741599,POINT (-75.21295027 6.234791741),0,PE¥OL
5643,-1,6.252740459,-75.21295027,0.442317346,0.26798943,0.569526018,0.36369589,0.478290408,0.419242137,0.459722476,0.555308965,0.448351392,0.458604222,0.312919397,0.161525059,0.261026097,0.392653855,0.166577077,0.424363818,0.468245838,0.258940297,0.383849985,POINT (-75.21295027 6.252740459),0,PE¥OL
5644,-1,6.261714818,-75.21295027,0.39189415,0.229584552,0.539359001,0.39318537,0.464290394,0.132829272,0.208516048,0.267093493,0.166464982,0.176811638,0.289136592,0.155603139,0.253940159,0.35357345,0.228790084,0.403662693,0.190343087,0.256208685,0.283404822,POINT (-75.21295027 6.261714818),0,PE¥OL
5645,0,6.171971228,-75.20397591,0.081730016,0.080309004,0.07641145,0.08476282,0.261445745,0.149944989,0.131855961,0.233032905,0.076014286,0.145034103,0.229642763,0.125572873,0.167855488,0.091621839,0.166938948,0.116931807,0.147176449,0.156326382,0.140144879,POINT (-75.20397591 6.171971228),0,PE¥OL
5646,0,6.180945587,-75.20397591,0.279298637,0.130191696,0.111028012,0.110079984,0.323448134,0.154781751,0.133899135,0.216464207,0.124770042,0.128156404,0.253577096,0.136295125,0.133316473,0.097281784,0.185572873,0.190809293,0.151614308,0.16120867,0.167877423,POINT (-75.20397591 6.180945587),0,PE¥OL
5647,-1,6.189919946,-75.20397591,0.266780671,0.139567408,0.11975446,0.137624641,0.335830565,0.169427631,0.14014128,0.219485701,0.091585044,0.123689507,0.255858286,0.138562602,0.140109024,0.086097982,0.168779942,0.199911549,0.148865832,0.157881567,0.168886316,POINT (-75.20397591 6.189919946),0,PE¥OL
5648,-1,6.207868664,-75.20397591,0.379964892,0.523484067,0.489921199,0.210257784,0.406457647,0.215840128,0.2393675,0.286457451,0.248082086,0.222746057,0.294416325,0.136134339,0.181059188,0.177000934,0.211853994,0.402017118,0.242498644,0.200092956,0.281536239,POINT (-75.20397591 6.207868664),0,PE¥OL
5649,0,6.180945587,-75.19500155,0.319243308,0.155702067,0.13350179,0.149612769,0.337468729,0.150023623,0.159226845,0.23091566,0.153166433,0.13047946,0.253026371,0.110078451,0.174171904,0.08715609,0.181841313,0.219105733,0.164762404,0.161254826,0.181707654,POINT (-75.19500155 6.180945587),0,PE¥OL
5650,-1,6.2437661,-75.27577078,0.082209774,0.093965052,0.265082576,0.051639515,0.095973689,0.123261954,0.131480175,0.226738825,0.10934749,0.169218688,0.24842686,0.115154522,0.096567462,0.063568498,0.129994077,0.117774121,0.152009426,0.130742284,0.13350861,POINT (-75.27577078 6.2437661),0,PE¥OL
5651,-1,6.2437661,-75.26679642,0.258044531,0.117896346,0.148378692,0.088150735,0.157719108,0.157144889,0.166233549,0.263495427,0.136059203,0.313615393,0.277855613,0.275803449,0.131287232,0.150553454,0.182109331,0.154037882,0.207309692,0.203521816,0.188289797,POINT (-75.26679642 6.2437661),0,PE¥OL
5652,-1,6.225817382,-75.25782206,0.248320332,0.37895251,0.377292139,0.153344741,0.153557269,0.131096933,0.16240672,0.217986682,0.130258171,0.210817846,0.278676726,0.218608922,0.244016442,0.247899944,0.212604563,0.262293398,0.17051327,0.240361319,0.224389329,POINT (-75.25782206 6.225817382),0,PE¥OL
5653,-1,6.225817382,-75.24884771,0.339042707,0.516839415,0.503177603,0.276698728,0.27982541,0.310587163,0.326900992,0.401922635,0.316841899,0.431209349,0.364150054,0.280210805,0.233211685,0.183291586,0.268704052,0.383116773,0.357492408,0.265913636,0.335507606,POINT (-75.24884771 6.225817382),0,PE¥OL
5654,-1,6.234791741,-75.24884771,0.297920879,0.45821032,0.45389397,0.291666372,0.23528603,0.195103806,0.192928289,0.277834612,0.163076237,0.252470164,0.291017111,0.206057576,0.187515508,0.104541361,0.209101285,0.347395514,0.216282621,0.199646568,0.254441568,POINT (-75.24884771 6.234791741),0,PE¥OL
5655,-1,6.315560972,-75.24884771,0.607281839,0.714827439,0.733156102,0.71851685,0.654651144,0.316248619,0.406525307,0.539597735,0.675442505,0.384102037,0.470096717,0.305460449,0.398370691,0.334497656,0.38206124,0.685686675,0.464383241,0.378097351,0.509389089,POINT (-75.24884771 6.315560972),0,PE¥OL
5656,-1,6.342484048,-75.24884771,0.511098811,0.564853247,0.37124672,0.552528714,0.270708062,0.434781416,0.512072307,0.507917741,0.749388432,0.451120567,0.346476395,0.219909216,0.307217531,0.224902685,0.271479667,0.454087111,0.531056092,0.273997099,0.419713434,POINT (-75.24884771 6.342484048),0,PE¥OL
5657,-1,6.234791741,-75.23987335,0.318890124,0.172893448,0.391789942,0.297189152,0.268309286,0.163545309,0.185526033,0.288531399,0.170021219,0.190881696,0.281265888,0.213952428,0.17863076,0.122168246,0.213154297,0.28981439,0.199701131,0.201834324,0.230449949,POINT (-75.23987335 6.234791741),0,PE¥OL
5658,-1,6.2437661,-75.23987335,0.326516631,0.172523977,0.135574083,0.189758458,0.257384104,0.192770938,0.213208506,0.32650152,0.220016731,0.229679404,0.259737531,0.229555881,0.129240818,0.10076745,0.188788741,0.216351451,0.23643542,0.181618084,0.211468318,POINT (-75.23987335 6.2437661),0,PE¥OL
5659,-1,6.252740459,-75.23987335,0.29722257,0.181908187,0.170170945,0.304400592,0.287648361,0.154551691,0.197734562,0.308693747,0.16222291,0.197538345,0.2587154,0.277464937,0.135667919,0.10898353,0.224716892,0.248270131,0.204148251,0.201109736,0.217842706,POINT (-75.23987335 6.252740459),0,PE¥OL
5660,-1,6.315560972,-75.23987335,0.523393693,0.564842739,0.442482152,0.568353895,0.348974058,0.428543063,0.482037235,0.56772032,0.742576278,0.483163983,0.443309577,0.317575166,0.398773645,0.510168562,0.35803548,0.489609307,0.540808176,0.405572486,0.478663323,POINT (-75.23987335 6.315560972),1,PE¥OL
5661,-1,6.32453533,-75.23987335,0.499245852,0.581647378,0.60214589,0.598302285,0.423937529,0.31020067,0.378362003,0.468161429,0.639185504,0.374601296,0.394455729,0.284078006,0.369202957,0.455229283,0.326314605,0.541055787,0.43410218,0.365856116,0.447004694,POINT (-75.23987335 6.32453533),0,PE¥OL
5662,-1,6.333509689,-75.23987335,0.250783845,0.553391753,0.568079325,0.563457659,0.369400352,0.325975104,0.384430267,0.428924663,0.514036863,0.37052798,0.379295093,0.257100314,0.358346787,0.286177164,0.308900897,0.461022587,0.404778975,0.317964051,0.394588538,POINT (-75.23987335 6.333509689),0,PE¥OL
5663,-1,6.297612254,-75.23089899,0.437376637,0.59818424,0.616876075,0.607209485,0.485944899,0.441077823,0.444343117,0.607527511,0.599528247,0.426807095,0.367371377,0.221524654,0.315700396,0.252070101,0.238660538,0.549118267,0.503856759,0.279065413,0.44401348,POINT (-75.23089899 6.297612254),0,PE¥OL
5664,-1,6.306586613,-75.23089899,0.448418677,0.611766771,0.624035247,0.616651715,0.422269897,0.456298505,0.502014863,0.685479669,0.770839903,0.504731919,0.417726325,0.273332201,0.375871084,0.290477163,0.315504902,0.544628461,0.583872972,0.334582335,0.487694589,POINT (-75.23089899 6.306586613),0,PE¥OL
5665,-1,6.32453533,-75.21295027,0.396657626,0.230426851,0.539214493,0.234848728,0.458473632,0.498715168,0.556317314,0.656581382,0.503606177,0.688487329,0.323400574,0.229773079,0.317056423,0.335596555,0.261735505,0.371924266,0.580741474,0.293512427,0.415392722,POINT (-75.21295027 6.32453533),0,PE¥OL
5666,-1,6.315560972,-75.20397591,0.433511287,0.47639006,0.366745823,0.405224538,0.41993114,0.179543422,0.246278153,0.366642899,0.195267887,0.315395603,0.359580041,0.235409082,0.288770351,0.198177696,0.251132233,0.42036057,0.260625593,0.266613881,0.315866681,POINT (-75.20397591 6.315560972),0,PE¥OL
5667,-1,6.297612254,-75.19500155,0.556805393,0.546815107,0.517123005,0.477536584,0.443855766,0.209773233,0.277665198,0.314270057,0.241254601,0.256540041,0.358127745,0.32190883,0.306340466,0.442322335,0.261318589,0.508427171,0.259900626,0.338003593,0.36877713,POINT (-75.19500155 6.297612254),0,PE¥OL
5668,-1,6.234791741,-75.26679642,0.138517036,0.144861424,0.468539773,0.109547668,0.241173511,0.209994242,0.181479671,0.263034476,0.277558523,0.207020142,0.26547004,0.242893393,0.118095353,0.365384779,0.139230903,0.220527882,0.227817411,0.226214894,0.224853396,POINT (-75.26679642 6.234791741),0,PE¥OL
5669,-1,6.2437661,-75.23089899,0.233457206,0.396247403,0.576191938,0.253744764,0.279476323,0.416169001,0.2208868,0.33913107,0.307116094,0.233312757,0.302795464,0.311544451,0.199972376,0.478031266,0.246844109,0.347823527,0.303323144,0.307837533,0.319661402,POINT (-75.23089899 6.2437661),0,PE¥OL
5670,-1,6.288637895,-75.23089899,0.242746055,0.387190412,0.467155904,0.163287107,0.189853656,0.495832743,0.435950269,0.544923318,0.477173893,0.508407654,0.388951389,0.255028746,0.312346343,0.216572665,0.259930608,0.290046627,0.492457576,0.28656595,0.356356717,POINT (-75.23089899 6.288637895),0,PE¥OL
5671,-1,6.216843023,-75.22192463,0.339303157,0.36801644,0.547652223,0.362196935,0.469749645,0.564089168,0.383178358,0.476407298,0.471204668,0.408009277,0.337899271,0.347198842,0.254442222,0.464754486,0.256117688,0.41738368,0.460577754,0.332082502,0.403347979,POINT (-75.22192463 6.216843023),0,PE¥OL
5672,1,6.225817382,-75.22192463,0.3396097,0.392625261,0.608945072,0.436478411,0.475087254,0.412044395,0.228865854,0.32284969,0.321961355,0.244177107,0.334827697,0.35455408,0.251826231,0.483103035,0.265194508,0.450549139,0.30597968,0.337901111,0.364809977,POINT (-75.22192463 6.225817382),0,PE¥OL
5673,-1,6.234791741,-75.22192463,0.349911904,0.32481903,0.587349262,0.269271802,0.261913691,0.491664211,0.379178401,0.447009342,0.448098109,0.399097784,0.336083703,0.361542519,0.247739291,0.496812679,0.26400318,0.358653138,0.433009569,0.341236274,0.377632994,POINT (-75.22192463 6.234791741),0,PE¥OL
5674,-1,6.279663536,-75.22192463,0.271386598,0.441192992,0.556258994,0.276275899,0.292963815,0.512902893,0.412906174,0.525479676,0.447120652,0.465933825,0.365711894,0.2417948,0.276765019,0.483062455,0.280805274,0.36761566,0.472868644,0.329627888,0.390037397,POINT (-75.22192463 6.279663536),0,PE¥OL
5675,-1,6.306586613,-75.22192463,0.257212375,0.493612849,0.542640692,0.240508015,0.33354631,0.347804958,0.270940175,0.420756194,0.322808614,0.412650856,0.3924807,0.456761244,0.30845536,0.457603902,0.285033929,0.373504048,0.354992159,0.380067027,0.369521078,POINT (-75.22192463 6.306586613),0,PE¥OL
5676,-1,6.2437661,-75.21295027,0.318797664,0.363957197,0.604185253,0.329581787,0.324995892,0.525575509,0.483212195,0.543105178,0.517626254,0.612437023,0.29612322,0.338369641,0.245570114,0.439174455,0.218387574,0.388303558,0.536391232,0.307525001,0.41073993,POINT (-75.21295027 6.2437661),0,PE¥OL
5677,-1,6.270689177,-75.21295027,0.331710429,0.468335255,0.616159308,0.53858227,0.497409487,0.319483998,0.212139171,0.327707135,0.270608784,0.267017476,0.309563711,0.227513441,0.209321271,0.453823816,0.229207744,0.49043935,0.279391313,0.285885997,0.351905553,POINT (-75.21295027 6.270689177),0,PE¥OL
5678,-1,6.279663536,-75.21295027,0.267316661,0.39504618,0.540570084,0.553220548,0.431702236,0.362232033,0.209577776,0.33252231,0.27797736,0.291500633,0.391048776,0.379545288,0.300106684,0.519028143,0.314451072,0.437571142,0.294762022,0.380835993,0.371056386,POINT (-75.21295027 6.279663536),0,PE¥OL
5679,-1,6.288637895,-75.21295027,0.264406074,0.393989659,0.515073448,0.231203003,0.367026296,0.368299758,0.247074142,0.371528738,0.201754819,0.355469515,0.378669482,0.29880341,0.293943728,0.492310653,0.286101329,0.354339696,0.308825394,0.349965721,0.33771027,POINT (-75.21295027 6.288637895),0,PE¥OL
5680,-1,6.297612254,-75.21295027,0.326689117,0.457568633,0.554059976,0.484357873,0.332670872,0.321206014,0.237671772,0.352697465,0.268084625,0.365148231,0.392646404,0.359331253,0.324619882,0.542112751,0.290018347,0.431069294,0.308961621,0.381745727,0.373925548,POINT (-75.21295027 6.297612254),0,PE¥OL
5681,-1,6.306586613,-75.21295027,0.212585194,0.340479986,0.507865494,0.476723176,0.387080581,0.36297519,0.270603725,0.416869385,0.300356905,0.415064962,0.375227443,0.437105399,0.314722463,0.509138094,0.273723938,0.384946886,0.353174033,0.381983467,0.373368129,POINT (-75.21295027 6.306586613),0,PE¥OL
5682,-1,6.315560972,-75.21295027,0.175942678,0.19147691,0.497950001,0.174623948,0.223966101,0.430590084,0.334708204,0.494870595,0.53485519,0.438344935,0.336499524,0.454122654,0.322858162,0.519335309,0.278412607,0.252791928,0.446673802,0.382245651,0.36057046,POINT (-75.21295027 6.315560972),0,PE¥OL
5683,-1,6.198894305,-75.20397591,0.2749083,0.238943315,0.532401027,0.224931037,0.493346714,0.528157222,0.536074183,0.583972269,0.612116102,0.560445401,0.387526092,0.424645613,0.258675994,0.514391225,0.286600966,0.352906079,0.564153035,0.374367978,0.430475697,POINT (-75.20397591 6.198894305),0,PE¥OL
5684,-1,6.2437661,-75.20397591,0.332051759,0.39182719,0.645571157,0.337753876,0.323778238,0.539091568,0.557740349,0.599866618,0.609287567,0.562039451,0.380546214,0.51248708,0.316709016,0.352376954,0.32045507,0.406196444,0.57360511,0.376514867,0.452105474,POINT (-75.20397591 6.2437661),0,PE¥OL
5685,-1,6.252740459,-75.20397591,0.270892108,0.363104178,0.583394814,0.277180817,0.361159917,0.528069092,0.536788806,0.612340763,0.591436585,0.676784134,0.377523434,0.468179143,0.298871455,0.549017379,0.307199718,0.371146367,0.589083876,0.400158226,0.453462823,POINT (-75.20397591 6.252740459),0,PE¥OL
5686,-1,6.261714818,-75.20397591,0.177400363,0.23562827,0.458041851,0.176748709,0.20050974,0.394117914,0.330350033,0.400635937,0.409737623,0.402026617,0.376945709,0.352746625,0.299493642,0.515723527,0.298015012,0.249665787,0.387373625,0.368584903,0.335208105,POINT (-75.20397591 6.261714818),0,PE¥OL
5687,-1,6.270689177,-75.20397591,0.292910143,0.279147231,0.574223526,0.288954681,0.391235647,0.562576276,0.483098525,0.568114862,0.558430211,0.51910897,0.39595861,0.460680906,0.32125208,0.548442247,0.31316897,0.365294246,0.538265769,0.407900563,0.437153526,POINT (-75.20397591 6.270689177),0,PE¥OL
5688,-1,6.279663536,-75.20397591,0.186437294,0.203572459,0.480655055,0.274021115,0.320356128,0.225988821,0.205145142,0.303757631,0.265979445,0.232445459,0.358772663,0.417237723,0.29695829,0.50860587,0.274221205,0.29300841,0.2466633,0.37115915,0.303610287,POINT (-75.20397591 6.279663536),0,PE¥OL
5689,-1,6.288637895,-75.20397591,0.172290549,0.191919631,0.475898166,0.479447378,0.318220075,0.255241851,0.20691389,0.339006221,0.302815878,0.240702947,0.345376793,0.417048257,0.288463601,0.479454207,0.257705701,0.32755516,0.268936157,0.357609712,0.318033676,POINT (-75.20397591 6.288637895),0,PE¥OL
5690,-1,6.297612254,-75.20397591,0.231359982,0.255866308,0.499731028,0.532240095,0.367304596,0.286370654,0.268186782,0.406117702,0.342191408,0.271674533,0.37656298,0.403325466,0.289047561,0.518997654,0.281452576,0.377300402,0.314908216,0.373877247,0.355361955,POINT (-75.20397591 6.297612254),0,PE¥OL
5691,-1,6.306586613,-75.20397591,0.19929378,0.332889698,0.485333696,0.512444776,0.36603836,0.254251146,0.192559356,0.356732997,0.37707585,0.269724297,0.40173785,0.418286573,0.359035456,0.535562405,0.298220915,0.379200062,0.290068729,0.40256864,0.357279144,POINT (-75.20397591 6.306586613),0,PE¥OL
5692,-1,6.279663536,-75.19500155,0.215960054,0.286601449,0.492449711,0.305951864,0.280693648,0.397922886,0.434561852,0.519677889,0.493456694,0.594944734,0.353028809,0.476655146,0.27276689,0.460628836,0.270378145,0.316331345,0.488112811,0.366691565,0.390378574,POINT (-75.19500155 6.279663536),0,PE¥OL
5693,-1,6.288637895,-75.19500155,0.298560908,0.349763529,0.544391086,0.59102491,0.369227362,0.215266467,0.238548894,0.343402529,0.240347224,0.321227069,0.343864792,0.386261414,0.270783155,0.337817755,0.260163497,0.430593559,0.271758437,0.319778123,0.340710039,POINT (-75.19500155 6.288637895),0,PE¥OL
5694,-1,6.15402251,-75.25782206,0.081052813,0.099531949,0.409676797,0.071627506,0.091838092,0.200889129,0.119716607,0.131545392,0.119972599,0.141248093,0.350518953,0.220230678,0.223326256,0.188622116,0.237967453,0.150745431,0.142674364,0.244133091,0.179184295,POINT (-75.25782206 6.15402251),0,PE¥OL
5695,-1,6.162996869,-75.25782206,0.048203671,0.054745654,0.37414168,0.041568704,0.063052581,0.158380987,0.107390858,0.113242107,0.090689236,0.127342231,0.233985704,0.113532762,0.133070761,0.074445319,0.164298275,0.116342458,0.119409084,0.143866564,0.126539369,POINT (-75.25782206 6.162996869),0,PE¥OL
5696,-1,6.162996869,-75.24884771,0.050589197,0.055864082,0.288281303,0.045999038,0.056997464,0.145538368,0.110648079,0.111876081,0.083761045,0.119308128,0.233064699,0.105274679,0.116134679,0.055656466,0.140984963,0.099546217,0.11422634,0.130223097,0.114665218,POINT (-75.24884771 6.162996869),0,PE¥OL
5697,-1,6.171971228,-75.24884771,0.044173019,0.044784889,0.298430495,0.039863204,0.037853348,0.132260111,0.110075926,0.086007278,0.073364234,0.093060089,0.215604043,0.081424191,0.157562074,0.037330609,0.139884658,0.093020991,0.098953527,0.126361115,0.106111878,POINT (-75.24884771 6.171971228),2,PE¥OL
5698,0,6.162996869,-75.23987335,0.055878422,0.059554955,0.194735288,0.050557942,0.055830809,0.168762961,0.110550539,0.08804572,0.078059265,0.07764986,0.217547812,0.083666046,0.124403113,0.108372365,0.124882709,0.083311483,0.104613669,0.131774409,0.10656652,POINT (-75.23987335 6.162996869),2,PE¥OL
5699,0,6.171971228,-75.23987335,0.042879396,0.046180378,0.068089121,0.037562756,0.041547716,0.135162894,0.113715463,0.088324291,0.081853388,0.078487128,0.214321329,0.069848777,0.160805992,0.036754681,0.102383486,0.047251873,0.099508633,0.116822853,0.08786112,POINT (-75.23987335 6.171971228),2,PE¥OL
5700,0,6.162996869,-75.23089899,0.064574702,0.08044144,0.120227742,0.076749495,0.08071765,0.152139847,0.119143768,0.081144794,0.075484044,0.077158986,0.244034209,0.082564078,0.11750125,0.107582327,0.144175863,0.084542206,0.101014288,0.139171545,0.10824268,POINT (-75.23089899 6.162996869),2,PE¥OL
5701,0,6.162996869,-75.22192463,0.062650958,0.089096787,0.067389865,0.07538187,0.0678073,0.226692724,0.121821742,0.10544477,0.082789971,0.088541364,0.249304923,0.072499495,0.173946001,0.071428984,0.126439504,0.072465356,0.125058114,0.138723781,0.112082417,POINT (-75.22192463 6.162996869),2,PE¥OL
5702,-1,6.180945587,-75.25782206,0.043047005,0.063206534,0.064415775,0.045415212,0.060968679,0.188659459,0.120781523,0.104351436,0.110573297,0.098110879,0.211232401,0.067416062,0.173263472,0.070446935,0.202810067,0.055410641,0.124495319,0.145033788,0.108313249,POINT (-75.25782206 6.180945587),2,PE¥OL
5703,-1,6.189919946,-75.25782206,0.04623311,0.054921839,0.068245865,0.039436086,0.068570118,0.188355823,0.113754182,0.100101005,0.087312445,0.099008837,0.226602626,0.072350494,0.169439803,0.079989444,0.170725069,0.055481404,0.117706458,0.143821487,0.105669783,POINT (-75.25782206 6.189919946),0,PE¥OL
5704,-1,6.306586613,-75.23987335,0.625178346,0.283606732,0.565395809,0.646274382,0.497782298,0.385546084,0.428064027,0.468650928,0.67203501,0.543671759,0.352629222,0.231336324,0.31627888,0.52104441,0.296466442,0.523647513,0.499593562,0.343551056,0.455597377,POINT (-75.23987335 6.306586613),1,PE¥OL
5705,-1,6.180945587,-75.23089899,0.071233762,0.096948654,0.401678952,0.07587935,0.101363694,0.150474045,0.126547919,0.121884046,0.154499462,0.086155212,0.2179674,0.074360982,0.090186792,0.074185516,0.127431628,0.149420883,0.127912137,0.116826464,0.131386494,POINT (-75.23089899 6.180945587),0,PE¥OL
5706,-1,6.189919946,-75.23089899,0.101357355,0.124506031,0.411777617,0.40863956,0.116579133,0.184191015,0.137176092,0.134852101,0.224945065,0.102930956,0.230467971,0.091210801,0.133220879,0.091103641,0.14441277,0.23257194,0.156819046,0.138083213,0.175824733,POINT (-75.23089899 6.189919946),0,PE¥OL
5707,-1,6.198894305,-75.22192463,0.236543271,0.148681882,0.437718912,0.436248995,0.210502609,0.236221125,0.206422631,0.207191565,0.308188201,0.22183643,0.263113648,0.140963817,0.166368093,0.291403607,0.185586996,0.293939134,0.23597199,0.209487232,0.246466119,POINT (-75.22192463 6.198894305),0,PE¥OL
5708,-1,6.198894305,-75.21295027,0.361241331,0.151388675,0.456297349,0.453046023,0.281843933,0.297449678,0.271693363,0.259454787,0.377952586,0.228112808,0.267680006,0.130844325,0.165362463,0.375684125,0.166836825,0.340763462,0.286932644,0.221281549,0.282992552,POINT (-75.21295027 6.198894305),0,PE¥OL
5709,0,6.073253279,-75.24884771,0.04287164,0.026090879,0.040522854,0.03132025,0.05229554,0.065151299,0.112910211,0.074210628,0.050345325,0.07777135,0.145399466,0.029078233,0.092438876,0.165172558,0.127510218,0.038620233,0.076077762,0.11191987,0.075539288,POINT (-75.24884771 6.073253279),2,COCORNA
5710,0,6.082227638,-75.24884771,0.054276283,0.02908403,0.044802273,0.033762745,0.058436464,0.095451195,0.112554829,0.054813236,0.10937793,0.067025139,0.13712264,0.029616459,0.084418119,0.134793805,0.117257585,0.044072359,0.087844466,0.100641722,0.077519516,POINT (-75.24884771 6.082227638),2,COCORNA
5711,0,6.091201997,-75.24884771,0.051498337,0.1042795,0.044915891,0.020290112,0.056192678,0.076321857,0.09324923,0.060051405,0.055484176,0.049881464,0.139261209,0.017252091,0.084861037,0.060402298,0.109565033,0.055435304,0.066997627,0.082268334,0.068233755,POINT (-75.24884771 6.091201997),2,COCORNA
