Unnamed: 0,mines_outcome,LATITUD_Y,LONGITUD_X,random_seed0,random_seed1,random_seed2,random_seed3,random_seed4,sonson_seed0,sonson_seed1,sonson_seed2,sonson_seed3,sonson_seed4,caldas_seed0,caldas_seed1,caldas_seed2,caldas_seed3,caldas_seed4,geometry,cluster,sonson_avg,Municipio,option
4966,0,5.965560972,-75.30269386,0.065822667,0.064984449,0.06751222,0.051345412,0.092389432,0.084373758,0.077599117,0.070345022,0.052104638,0.085097043,0.061855515,0.077713935,0.067966769,0.064040036,0.089676079,POINT (-75.30269385902025 5.965560971524235),2,0.073903916,EL CARMEN DE VIBORAL,sonson_avg
4967,0,5.97453533,-75.30269386,0.057995584,0.048942527,0.079059251,0.040505332,0.07617018,0.064982516,0.061010359,0.054941367,0.043515886,0.061649354,0.061904948,0.049055158,0.089716959,0.056687528,0.070063388,POINT (-75.30269385902025 5.974535330498594),2,0.057219896,EL CARMEN DE VIBORAL,sonson_avg
4968,0,6.019407125,-75.30269386,0.192213911,0.057049069,0.058138805,0.082261216,0.071240807,0.058876775,0.042635573,0.068243537,0.048365834,0.08394519,0.058507993,0.068611811,0.060733012,0.063911023,0.051707396,POINT (-75.30269385902025 6.019407125370389),0,0.060413382,EL CARMEN DE VIBORAL,sonson_avg
4969,0,6.028381484,-75.30269386,0.060258239,0.061612416,0.058814825,0.060372189,0.056382318,0.068157435,0.032223935,0.071200509,0.043625665,0.092542974,0.043568899,0.059797793,0.05654462,0.060390516,0.053820134,POINT (-75.30269385902025 6.028381484344748),2,0.061550104,EL CARMEN DE VIBORAL,sonson_avg
4970,0,6.037355843,-75.30269386,0.073109798,0.066158383,0.068675424,0.072145474,0.063058656,0.06932845,0.045266494,0.077659543,0.054654452,0.083675137,0.062314719,0.078083315,0.074456194,0.07426744,0.053398121,POINT (-75.30269385902025 6.037355843319107),0,0.066116815,EL CARMEN DE VIBORAL,sonson_avg
4971,0,6.046330202,-75.30269386,0.04429216,0.064144631,0.07237412,0.058958988,0.06723652,0.067000413,0.04564581,0.067092676,0.041514573,0.094696998,0.036808633,0.066467151,0.060723315,0.046758304,0.043019039,POINT (-75.30269385902025 6.046330202293466),0,0.063190094,EL CARMEN DE VIBORAL,sonson_avg
4972,0,6.055304561,-75.30269386,0.075237427,0.146833516,0.076776244,0.089024179,0.074320821,0.077312554,0.060225995,0.078011308,0.074908679,0.130653211,0.075060808,0.079439088,0.068770275,0.056829622,0.057562489,POINT (-75.30269385902025 6.055304561267825),2,0.084222349,EL CARMEN DE VIBORAL,sonson_avg
4973,0,6.06427892,-75.30269386,0.027698725,0.043256119,0.044021749,0.045510405,0.042771984,0.044077096,0.040765929,0.031073597,0.034445625,0.02105685,0.026035475,0.041408554,0.044762329,0.036350694,0.035485674,POINT (-75.30269385902025 6.064278920242184),2,0.034283819,EL CARMEN DE VIBORAL,sonson_avg
4974,0,6.073253279,-75.30269386,0.044780644,0.036857036,0.035105706,0.074469459,0.040884944,0.042777506,0.047591265,0.037116781,0.03412345,0.035659423,0.034757703,0.045720233,0.044105779,0.039530069,0.042590273,POINT (-75.30269385902025 6.073253279216543),2,0.039453685,EL CARMEN DE VIBORAL,sonson_avg
4975,0,6.082227638,-75.30269386,0.034647543,0.030207802,0.043122915,0.046841205,0.050263659,0.033765024,0.034363681,0.040984898,0.024961025,0.024842695,0.027805623,0.042641001,0.034801671,0.033431192,0.042490967,POINT (-75.30269385902025 6.0822276381909015),2,0.031783465,EL CARMEN DE VIBORAL,sonson_avg
4976,0,6.091201997,-75.30269386,0.03020254,0.046871753,0.125170819,0.053889959,0.046927822,0.03781197,0.03774175,0.031816469,0.020004332,0.031445722,0.033303296,0.046919377,0.036903802,0.028812199,0.039002535,POINT (-75.30269385902025 6.0912019971652605),2,0.031764049,EL CARMEN DE VIBORAL,sonson_avg
4977,0,5.8937661,-75.2937195,0.391746407,0.105632204,0.104302593,0.140272465,0.095630715,0.087653262,0.093651787,0.067828553,0.085946168,0.080568071,0.101057286,0.10622217,0.083533438,0.09250696,0.075999971,POINT (-75.2937195000459 5.893766099729364),0,0.083129568,EL CARMEN DE VIBORAL,sonson_avg
4978,0,5.902740459,-75.2937195,0.094818006,0.087970636,0.098507988,0.091524252,0.111992841,0.094845905,0.07186234,0.071534513,0.068168507,0.098922069,0.089663839,0.107873921,0.081411601,0.083758514,0.074117653,POINT (-75.2937195000459 5.902740458703723),0,0.081066667,EL CARMEN DE VIBORAL,sonson_avg
4979,0,5.911714818,-75.2937195,0.12551294,0.104439709,0.110255588,0.148311335,0.14019085,0.115640951,0.083921689,0.09724407,0.079265205,0.139551444,0.10077326,0.159454146,0.126462891,0.116793302,0.142200362,POINT (-75.2937195000459 5.911714817678082),0,0.103124672,EL CARMEN DE VIBORAL,sonson_avg
4980,0,6.010432766,-75.2937195,0.038223494,0.081346735,0.055564919,0.059177899,0.211356199,0.067725905,0.054126939,0.099620522,0.04294759,0.060586302,0.070947699,0.058279326,0.061891167,0.061813554,0.05919044,POINT (-75.2937195000459 6.01043276639603),0,0.065001452,EL CARMEN DE VIBORAL,sonson_avg
4981,0,6.019407125,-75.2937195,0.084791388,0.041252635,0.069739788,0.07321443,0.079934716,0.051039497,0.029243349,0.049122558,0.048200441,0.057801247,0.048679179,0.062727862,0.061665963,0.05772475,0.057186197,POINT (-75.2937195000459 6.019407125370389),0,0.047081418,EL CARMEN DE VIBORAL,sonson_avg
4982,0,6.028381484,-75.2937195,0.060452389,0.055051604,0.062977179,0.074551835,0.077720271,0.057270043,0.042463511,0.064557032,0.043203573,0.089267941,0.046575593,0.058830317,0.056938276,0.048318702,0.062223606,POINT (-75.2937195000459 6.028381484344748),0,0.05935242,EL CARMEN DE VIBORAL,sonson_avg
4983,1,6.037355843,-75.2937195,0.098641574,0.086085311,0.402300785,0.427691148,0.116646326,0.135833711,0.049875145,0.081452428,0.067044757,0.197483974,0.128392816,0.425961039,0.206024912,0.356678212,0.419005019,POINT (-75.2937195000459 6.037355843319107),0,0.106338003,EL CARMEN DE VIBORAL,sonson_avg
4984,1,6.046330202,-75.2937195,0.117344602,0.124732689,0.205514727,0.234595398,0.089817361,0.22354919,0.065148105,0.103872666,0.077535156,0.358550392,0.164378667,0.496168684,0.391423619,0.475777534,0.466716726,POINT (-75.2937195000459 6.046330202293466),0,0.165731102,EL CARMEN DE VIBORAL,sonson_avg
4985,0,6.055304561,-75.2937195,0.031827075,0.037381594,0.065017731,0.04804076,0.057562877,0.032488157,0.041369877,0.041007203,0.029455248,0.038986343,0.03301866,0.04103455,0.033308473,0.020187606,0.019287203,POINT (-75.2937195000459 6.055304561267825),0,0.036661366,EL CARMEN DE VIBORAL,sonson_avg
4986,0,6.06427892,-75.2937195,0.040038052,0.035681341,0.032660661,0.047030883,0.040516697,0.033770644,0.04430753,0.034336745,0.040343327,0.040623618,0.04383999,0.039712255,0.044766188,0.02806292,0.039047248,POINT (-75.2937195000459 6.064278920242184),2,0.038676373,EL CARMEN DE VIBORAL,sonson_avg
4987,0,5.8937661,-75.28474514,0.105077235,0.102205201,0.088143246,0.105968831,0.108509946,0.085211076,0.086635815,0.080483918,0.091937623,0.104657634,0.115019449,0.098395174,0.099137004,0.104252116,0.084872268,POINT (-75.28474514107154 5.893766099729364),0,0.089785213,EL CARMEN DE VIBORAL,sonson_avg
4988,1,5.929663536,-75.28474514,0.375728425,0.649146641,0.590190953,0.550521483,0.451888088,0.730412527,0.593706942,0.732717502,0.488893809,0.690547285,0.367656453,0.582935351,0.613627068,0.655272554,0.62510739,POINT (-75.28474514107154 5.9296635356268),0,0.647255613,EL CARMEN DE VIBORAL,sonson_avg
4989,0,6.010432766,-75.28474514,0.039880651,0.038932475,0.073757244,0.080433602,0.052104716,0.052957517,0.048112289,0.055901208,0.042244716,0.050006063,0.046801488,0.041666687,0.051838548,0.071626654,0.051238332,POINT (-75.28474514107154 6.01043276639603),0,0.049844359,EL CARMEN DE VIBORAL,sonson_avg
4990,0,6.019407125,-75.28474514,0.063087758,0.047100858,0.198111601,0.089467828,0.06486177,0.058731039,0.057490296,0.068940721,0.273128208,0.062651263,0.05486886,0.063642567,0.05776029,0.067752141,0.058824533,POINT (-75.28474514107154 6.019407125370389),2,0.104188305,EL CARMEN DE VIBORAL,sonson_avg
4991,1,6.037355843,-75.28474514,0.085980875,0.337041434,0.405681939,0.425168206,0.418191537,0.241678995,0.062880356,0.335704595,0.078342267,0.32313471,0.214131521,0.404925749,0.243562677,0.411841125,0.400920559,POINT (-75.28474514107154 6.037355843319107),0,0.208348185,EL CARMEN DE VIBORAL,sonson_avg
4992,1,6.046330202,-75.28474514,0.169374906,0.495823839,0.484490511,0.515554166,0.477958514,0.184592976,0.412321245,0.439050267,0.214481614,0.417416758,0.297109423,0.458920288,0.472676452,0.481550755,0.462512121,POINT (-75.28474514107154 6.046330202293466),0,0.333572572,EL CARMEN DE VIBORAL,sonson_avg
4993,0,6.055304561,-75.28474514,0.027839658,0.03430294,0.035814538,0.048105686,0.042936276,0.030522105,0.041196897,0.034473777,0.039738089,0.043746526,0.039160625,0.026758915,0.046769607,0.035725904,0.014341086,POINT (-75.28474514107154 6.055304561267825),0,0.037935479,EL CARMEN DE VIBORAL,sonson_avg
4994,0,5.812996869,-75.27577078,0.097274799,0.069738085,0.420201923,0.094766172,0.103973646,0.0995993,0.109974302,0.07488128,0.079936991,0.079579053,0.069655507,0.100315674,0.317383685,0.085428026,0.088833351,POINT (-75.27577078209718 5.812996868960133),0,0.088794185,EL CARMEN DE VIBORAL,sonson_avg
4995,0,5.830945587,-75.27577078,0.098481353,0.097729213,0.117355479,0.423857638,0.127567742,0.10394054,0.097330631,0.072136831,0.079475781,0.073585472,0.086890381,0.176229954,0.326650234,0.081805951,0.117340122,POINT (-75.27577078209718 5.830945586908851),0,0.085293851,EL CARMEN DE VIBORAL,sonson_avg
4996,1,5.839919946,-75.27577078,0.119887229,0.395554904,0.149753028,0.420246656,0.146205433,0.115496654,0.083349271,0.433925506,0.078145481,0.11808693,0.219715821,0.346570919,0.109744227,0.416511497,0.24276162,POINT (-75.27577078209718 5.83991994588321),0,0.165800768,EL CARMEN DE VIBORAL,sonson_avg
4997,0,5.875817382,-75.27577078,0.107652067,0.108044466,0.197294256,0.096866796,0.156440662,0.101803978,0.110478536,0.067140153,0.106965817,0.077096419,0.119419411,0.121865037,0.101380024,0.119480801,0.093808516,POINT (-75.27577078209718 5.875817381780646),0,0.092696981,EL CARMEN DE VIBORAL,sonson_avg
4998,0,5.929663536,-75.27577078,0.147324952,0.122506479,0.155435132,0.131148524,0.144064347,0.125219037,0.123023736,0.12525463,0.095941396,0.12913259,0.12844239,0.131542621,0.103356374,0.12156616,0.110518233,POINT (-75.27577078209718 5.9296635356268),0,0.119714278,EL CARMEN DE VIBORAL,sonson_avg
4999,0,6.019407125,-75.27577078,0.0472314,0.054004658,0.061707195,0.346055994,0.054999235,0.053464398,0.057516457,0.06095963,0.144060735,0.072905026,0.040148483,0.038588035,0.055546203,0.048101344,0.045263747,POINT (-75.27577078209718 6.019407125370389),2,0.077781249,EL CARMEN DE VIBORAL,sonson_avg
5000,0,6.037355843,-75.27577078,0.060264818,0.039587571,0.184984874,0.120468872,0.051233821,0.045035831,0.047158511,0.06289955,0.062965114,0.061104444,0.046351086,0.082291301,0.050457284,0.056579096,0.051448049,POINT (-75.27577078209718 6.037355843319107),0,0.05583269,EL CARMEN DE VIBORAL,sonson_avg
5001,0,6.046330202,-75.27577078,0.026945809,0.031401675,0.067679294,0.05843736,0.045313285,0.023855718,0.035035279,0.044234853,0.043986667,0.053767798,0.035487168,0.032909701,0.040476375,0.038008166,0.022427991,POINT (-75.27577078209718 6.046330202293466),0,0.040176063,EL CARMEN DE VIBORAL,sonson_avg
5002,1,5.884791741,-75.26679642,0.175663176,0.507985603,0.499468348,0.257840423,0.352735515,0.449753779,0.471151171,0.480147054,0.484777959,0.428053872,0.487051461,0.540399571,0.517664286,0.515525917,0.518313927,POINT (-75.26679642312283 5.884791740755005),0,0.462776767,EL CARMEN DE VIBORAL,sonson_avg
5003,0,6.010432766,-75.26679642,0.053473359,0.050363026,0.055225359,0.151531228,0.050924406,0.056939102,0.058294676,0.079158207,0.048633939,0.057689162,0.040672284,0.051570053,0.052025138,0.048303127,0.061592155,POINT (-75.26679642312283 6.01043276639603),2,0.060143017,EL CARMEN DE VIBORAL,sonson_avg
5004,0,6.037355843,-75.26679642,0.035656912,0.042856187,0.216519557,0.138357713,0.054317627,0.02004985,0.031470386,0.037984893,0.040430109,0.046641787,0.030461614,0.049449695,0.035672051,0.029910825,0.028653583,POINT (-75.26679642312283 6.037355843319107),2,0.035315405,EL CARMEN DE VIBORAL,sonson_avg
5005,0,6.046330202,-75.26679642,0.045383661,0.068116213,0.051499397,0.05533699,0.063131713,0.027974917,0.051424429,0.041509622,0.047388371,0.053722355,0.057880936,0.051581536,0.064613025,0.059645347,0.056813453,POINT (-75.26679642312283 6.046330202293466),2,0.044403939,EL CARMEN DE VIBORAL,sonson_avg
5006,0,5.8937661,-75.25782206,0.205028808,0.15050469,0.215514864,0.122655664,0.373648178,0.160973844,0.160539591,0.144031422,0.176802225,0.125336932,0.214098747,0.2072086,0.197508266,0.19975858,0.190887514,POINT (-75.25782206414847 5.893766099729364),0,0.153536803,EL CARMEN DE VIBORAL,sonson_avg
5007,0,5.983509689,-75.25782206,0.224000059,0.199330461,0.217669249,0.215038714,0.236152489,0.088920157,0.093947214,0.093065464,0.090924064,0.074373439,0.187915019,0.214659929,0.186069604,0.176921842,0.199822064,POINT (-75.25782206414847 5.983509689472953),0,0.088246068,EL CARMEN DE VIBORAL,sonson_avg
5008,0,5.992484048,-75.25782206,0.108493061,0.08310057,0.092402734,0.089460552,0.093348079,0.079333774,0.086860766,0.059574048,0.075689563,0.059806694,0.109966899,0.129873648,0.107983679,0.103527985,0.107178567,POINT (-75.25782206414847 5.992484048447312),0,0.072252969,EL CARMEN DE VIBORAL,sonson_avg
5009,0,6.019407125,-75.25782206,0.060889422,0.052229667,0.042231277,0.039275653,0.045908461,0.045953409,0.042555818,0.04634409,0.042070118,0.063109195,0.052452714,0.047654148,0.045247223,0.043919264,0.055191165,POINT (-75.25782206414847 6.019407125370389),2,0.048006526,EL CARMEN DE VIBORAL,sonson_avg
5010,0,6.001458407,-75.24884771,0.105827735,0.077141672,0.064744327,0.369602701,0.100538997,0.084325653,0.067059603,0.067077469,0.062478527,0.125442725,0.089562365,0.093178954,0.084197249,0.122966976,0.116985596,POINT (-75.24884770517411 6.001458407421671),0,0.081276795,EL CARMEN DE VIBORAL,sonson_avg
5011,0,6.010432766,-75.24884771,0.061821209,0.04784744,0.045277196,0.052550035,0.05966842,0.051910881,0.04527857,0.043155322,0.046752401,0.066126796,0.053282474,0.069423247,0.058556321,0.068281865,0.047702224,POINT (-75.24884770517411 6.01043276639603),2,0.050644794,EL CARMEN DE VIBORAL,sonson_avg
5012,0,6.019407125,-75.24884771,0.060429422,0.053435486,0.044033494,0.04492933,0.058032403,0.039568522,0.038454012,0.04066943,0.052565122,0.064733265,0.054677802,0.044203252,0.054683867,0.034204076,0.05348447,POINT (-75.24884770517411 6.019407125370389),2,0.04719807,EL CARMEN DE VIBORAL,sonson_avg
5013,0,6.028381484,-75.24884771,0.040282575,0.04365587,0.050215649,0.024376043,0.065975776,0.047939881,0.036594908,0.040413081,0.032153287,0.054767069,0.048114905,0.038254591,0.041273569,0.024112198,0.041597549,POINT (-75.24884770517411 6.028381484344748),2,0.042373645,EL CARMEN DE VIBORAL,sonson_avg
5014,0,5.839919946,-75.23987335,0.320542557,0.31870518,0.3522887,0.33909144,0.300231827,0.445616289,0.382842632,0.338726677,0.359546269,0.377876767,0.371998402,0.36588235,0.385317058,0.366356651,0.550672486,POINT (-75.23987334619976 5.83991994588321),0,0.380921727,EL CARMEN DE VIBORAL,sonson_avg
5015,0,5.848894305,-75.23987335,0.341791579,0.337304722,0.336636852,0.332742664,0.303694664,0.406463433,0.412319591,0.390071681,0.460162237,0.414247057,0.381706985,0.425666157,0.407820785,0.381505421,0.381413494,POINT (-75.23987334619976 5.848894304857569),0,0.4166528,EL CARMEN DE VIBORAL,sonson_avg
5016,1,5.884791741,-75.23987335,0.219655704,0.495247116,0.376976086,0.229210224,0.179463723,0.462601767,0.497208139,0.479536449,0.514394898,0.294264739,0.26858778,0.506874482,0.486005258,0.174235516,0.190244195,POINT (-75.23987334619976 5.884791740755005),0,0.449601198,EL CARMEN DE VIBORAL,sonson_avg
5017,0,5.8937661,-75.23987335,0.15481271,0.165675515,0.452739834,0.174259913,0.162865441,0.252956967,0.173941557,0.157759341,0.377406563,0.147950742,0.241862048,0.175937392,0.182207855,0.157479222,0.16727079,POINT (-75.23987334619976 5.893766099729364),0,0.222003034,EL CARMEN DE VIBORAL,sonson_avg
5018,0,5.902740459,-75.23987335,0.371571659,0.306157702,0.265148891,0.325812318,0.306659641,0.13313685,0.165249157,0.141549209,0.220159663,0.128497532,0.487166921,0.21252522,0.271970163,0.180240308,0.207709441,POINT (-75.23987334619976 5.902740458703723),0,0.157718482,EL CARMEN DE VIBORAL,sonson_avg
5019,0,5.911714818,-75.23987335,0.203313813,0.220073226,0.266498251,0.235740578,0.204919155,0.147787143,0.1892981,0.12064509,0.168425209,0.119443004,0.404812217,0.193079035,0.239025734,0.504825826,0.193982901,POINT (-75.23987334619976 5.911714817678082),0,0.149119709,EL CARMEN DE VIBORAL,sonson_avg
5020,0,5.920689177,-75.23987335,0.154878518,0.167401172,0.271190836,0.360463299,0.170550858,0.096806783,0.125786388,0.098257013,0.159848104,0.120398214,0.352699935,0.164223134,0.175042897,0.146404322,0.153744982,POINT (-75.23987334619976 5.9206891766524405),0,0.1202193,EL CARMEN DE VIBORAL,sonson_avg
5021,0,5.929663536,-75.23987335,0.093128543,0.115921086,0.115002593,0.147565189,0.106444144,0.082201304,0.10885704,0.084449372,0.1171869,0.097400779,0.142730465,0.1619457,0.158623431,0.134404811,0.165792159,POINT (-75.23987334619976 5.9296635356268),0,0.098019079,EL CARMEN DE VIBORAL,sonson_avg
5022,0,5.938637895,-75.23987335,0.155439478,0.14410179,0.154074298,0.203786131,0.143297755,0.404566775,0.479074302,0.367702523,0.661901436,0.374101359,0.238149685,0.253676266,0.238600822,0.22579776,0.250549585,POINT (-75.23987334619976 5.938637894601158),0,0.457469279,EL CARMEN DE VIBORAL,sonson_avg
5023,0,5.956586613,-75.23987335,0.087852903,0.100233092,0.08987912,0.128600252,0.096442484,0.10304557,0.076639328,0.10098023,0.097856149,0.093875081,0.139777998,0.115785605,0.108511718,0.125991157,0.121427754,POINT (-75.23987334619976 5.956586612549876),0,0.094479272,EL CARMEN DE VIBORAL,sonson_avg
5024,0,6.010432766,-75.23987335,0.089231521,0.065169283,0.066387114,0.078351048,0.092562881,0.068973386,0.066906415,0.058662145,0.054088508,0.211455043,0.093598429,0.082651144,0.085201798,0.075738774,0.072786977,POINT (-75.23987334619976 6.01043276639603),0,0.092017099,EL CARMEN DE VIBORAL,sonson_avg
5025,0,6.019407125,-75.23987335,0.316029629,0.052912696,0.047861369,0.050851407,0.055168925,0.056385589,0.058578739,0.047299611,0.045783049,0.062507806,0.048483911,0.061298816,0.05599287,0.040358849,0.056070752,POINT (-75.23987334619976 6.019407125370389),2,0.054110959,EL CARMEN DE VIBORAL,sonson_avg
5026,0,5.839919946,-75.23089899,0.304045588,0.294691694,0.308796414,0.313944292,0.296425833,0.445050682,0.447181493,0.418301006,0.4645079,0.493323535,0.324388609,0.344689408,0.350490522,0.343530216,0.337385793,POINT (-75.2308989872254 5.83991994588321),0,0.453672923,EL CARMEN DE VIBORAL,sonson_avg
5027,1,5.866843023,-75.23089899,0.299145,0.630016934,0.357135814,0.489062759,0.595741879,0.502629428,0.558089194,0.384695636,0.538923001,0.505935218,0.420899377,0.569033101,0.550887456,0.266870347,0.430216485,POINT (-75.2308989872254 5.866843022806287),0,0.498054495,EL CARMEN DE VIBORAL,sonson_avg
5028,0,5.911714818,-75.23089899,0.340201159,0.355876593,0.581485407,0.612847022,0.355259128,0.506200929,0.470754903,0.431824591,0.791039972,0.45509887,0.621895367,0.323158042,0.468946304,0.637788172,0.347711955,POINT (-75.2308989872254 5.911714817678082),0,0.530983853,EL CARMEN DE VIBORAL,sonson_avg
5029,1,5.920689177,-75.23089899,0.42315106,0.306987247,0.470560671,0.518217018,0.565391225,0.474934475,0.806753444,0.459249548,0.79639779,0.70585822,0.48698235,0.210370418,0.501377384,0.218197748,0.519151905,POINT (-75.2308989872254 5.9206891766524405),0,0.648638695,EL CARMEN DE VIBORAL,sonson_avg
5030,0,5.929663536,-75.23089899,0.266989811,0.289448352,0.332303507,0.417730624,0.269927513,0.449530638,0.421448814,0.408786656,0.469877004,0.392469173,0.307769239,0.327035242,0.318688532,0.303556853,0.301716643,POINT (-75.2308989872254 5.9296635356268),0,0.428422457,EL CARMEN DE VIBORAL,sonson_avg
5031,0,5.938637895,-75.23089899,0.131790771,0.116609111,0.117483102,0.406972577,0.114731253,0.103814275,0.088952814,0.090474598,0.262617721,0.08374774,0.164156484,0.179352873,0.170429703,0.171789339,0.161301666,POINT (-75.2308989872254 5.938637894601158),0,0.12592143,EL CARMEN DE VIBORAL,sonson_avg
5032,0,5.947612254,-75.23089899,0.091263491,0.095105395,0.082319669,0.11646205,0.092056723,0.095140689,0.075798791,0.087445235,0.113692831,0.076443299,0.134069705,0.133262304,0.126827613,0.124681261,0.141334442,POINT (-75.2308989872254 5.947612253575517),0,0.089704169,EL CARMEN DE VIBORAL,sonson_avg
5033,0,5.956586613,-75.23089899,0.076090851,0.09327153,0.091278025,0.097878279,0.084595191,0.092931152,0.081949394,0.087020938,0.107267318,0.080097062,0.117579936,0.121568053,0.136609775,0.124023993,0.121135067,POINT (-75.2308989872254 5.956586612549876),0,0.089853173,EL CARMEN DE VIBORAL,sonson_avg
5034,0,5.965560972,-75.23089899,0.098953638,0.089336753,0.086429971,0.091308467,0.086125218,0.098884417,0.088152789,0.07986988,0.094344339,0.094694853,0.104697044,0.103656883,0.128017559,0.097760473,0.117141783,POINT (-75.2308989872254 5.965560971524235),0,0.091189256,EL CARMEN DE VIBORAL,sonson_avg
5035,0,6.010432766,-75.23089899,0.360769145,0.047031651,0.058302075,0.061428663,0.077574448,0.052122421,0.066461292,0.050550797,0.070698685,0.071889415,0.066511943,0.103624054,0.072910655,0.047714209,0.057904663,POINT (-75.2308989872254 6.01043276639603),0,0.062344522,EL CARMEN DE VIBORAL,sonson_avg
5036,0,6.019407125,-75.23089899,0.068446098,0.060158325,0.044590741,0.070710601,0.058550335,0.084756687,0.074801199,0.077131476,0.060690944,0.071342333,0.117084543,0.111597779,0.109442713,0.117392475,0.101961824,POINT (-75.2308989872254 6.019407125370389),0,0.073744528,EL CARMEN DE VIBORAL,sonson_avg
5037,0,5.848894305,-75.22192463,0.385923766,0.463011214,0.64811497,0.409616832,0.425928429,0.490956794,0.464508783,0.476658971,0.504164884,0.514591751,0.682938189,0.39716881,0.480923627,0.401731664,0.703013161,POINT (-75.22192462825105 5.848894304857569),0,0.490176237,EL CARMEN DE VIBORAL,sonson_avg
5038,1,5.911714818,-75.22192463,0.628117744,0.449821286,0.657519915,0.650141449,0.709813653,0.701889023,0.818370421,0.778141114,0.802554729,0.676955144,0.709294606,0.421001951,0.703121182,0.619920287,0.410222793,POINT (-75.22192462825105 5.911714817678082),1,0.755582086,EL CARMEN DE VIBORAL,sonson_avg
5039,0,5.920689177,-75.22192463,0.41601185,0.428218918,0.494747051,0.46637049,0.568899917,0.550871271,0.614964019,0.471544493,0.503031684,0.613513567,0.497391154,0.442246155,0.437875865,0.418706594,0.449304713,POINT (-75.22192462825105 5.9206891766524405),0,0.550785007,EL CARMEN DE VIBORAL,sonson_avg
5040,0,5.929663536,-75.22192463,0.400590433,0.356188862,0.397993337,0.353953506,0.364301526,0.458512346,0.453723655,0.455677519,0.666369893,0.451695525,0.375989509,0.395219534,0.387006657,0.386100604,0.443393127,POINT (-75.22192462825105 5.9296635356268),0,0.497195788,EL CARMEN DE VIBORAL,sonson_avg
5041,1,5.938637895,-75.22192463,0.455657663,0.50795876,0.330910473,0.355482823,0.456706025,0.456871811,0.417796565,0.466012897,0.473205144,0.437888129,0.492742209,0.530424594,0.562755585,0.302466201,0.392304155,POINT (-75.22192462825105 5.938637894601158),0,0.450354909,EL CARMEN DE VIBORAL,sonson_avg
5042,0,5.947612254,-75.22192463,0.183849717,0.184134898,0.20993814,0.203321427,0.190201719,0.264547373,0.239516344,0.231013763,0.251350552,0.250708203,0.329845811,0.318079775,0.325431626,0.319610528,0.297394088,POINT (-75.22192462825105 5.947612253575517),0,0.247427247,EL CARMEN DE VIBORAL,sonson_avg
5043,0,5.956586613,-75.22192463,0.235144431,0.139807512,0.135315014,0.166923636,0.136913805,0.12832336,0.114681477,0.124535671,0.113791735,0.124299084,0.289548847,0.28349616,0.298580962,0.291023692,0.279952833,POINT (-75.22192462825105 5.956586612549876),0,0.121126265,EL CARMEN DE VIBORAL,sonson_avg
5044,0,5.965560972,-75.22192463,0.215056306,0.147042848,0.144249851,0.160440464,0.145804196,0.107518307,0.094198009,0.113160236,0.08684093,0.09348894,0.193207099,0.185424055,0.199419425,0.185817942,0.195123452,POINT (-75.22192462825105 5.965560971524235),0,0.099041284,EL CARMEN DE VIBORAL,sonson_avg
5045,0,5.97453533,-75.22192463,0.14454144,0.13420994,0.178615222,0.144103538,0.165472536,0.124648177,0.113260598,0.272972034,0.098080741,0.092525791,0.203571639,0.214560876,0.188695799,0.184710742,0.233243963,POINT (-75.22192462825105 5.974535330498594),0,0.140297468,EL CARMEN DE VIBORAL,sonson_avg
5046,1,5.983509689,-75.22192463,0.571810131,0.574342573,0.543846527,0.272712235,0.330026141,0.585986679,0.59739301,0.58221605,0.273769811,0.371448902,0.513221103,0.676457377,0.664298953,0.672658697,0.685021437,POINT (-75.22192462825105 5.983509689472953),0,0.48216289,EL CARMEN DE VIBORAL,sonson_avg
5047,0,5.848894305,-75.21295027,0.659372389,0.717460149,0.761375306,0.43330329,0.683308022,0.501727187,0.84372819,0.502558739,0.815105065,0.810243328,0.831103743,0.655716104,0.820565873,0.796859835,0.621341517,POINT (-75.21295026927669 5.848894304857569),0,0.694672502,EL CARMEN DE VIBORAL,sonson_avg
5048,1,5.902740459,-75.21295027,0.580761474,0.625438009,0.451792851,0.478245791,0.619615782,0.571423141,0.536822279,0.441780136,0.539952968,0.506233322,0.593706046,0.50388384,0.630468538,0.593976427,0.338377053,POINT (-75.21295026927669 5.902740458703723),0,0.519242369,EL CARMEN DE VIBORAL,sonson_avg
5049,0,5.911714818,-75.21295027,0.270186515,0.27999282,0.367448032,0.31615919,0.266416682,0.358306209,0.34333454,0.284581428,0.585246109,0.315074711,0.666646751,0.391499603,0.650210247,0.444674924,0.377250454,POINT (-75.21295026927669 5.911714817678082),0,0.377308599,EL CARMEN DE VIBORAL,sonson_avg
5050,0,5.920689177,-75.21295027,0.349203182,0.398834263,0.582835334,0.484757556,0.475818993,0.624533792,0.714786726,0.457057396,0.491371803,0.440012285,0.389148522,0.383906856,0.418853315,0.361232193,0.374952236,POINT (-75.21295026927669 5.9206891766524405),0,0.5455524,EL CARMEN DE VIBORAL,sonson_avg
5051,0,5.929663536,-75.21295027,0.206270289,0.21580402,0.208764784,0.262730048,0.192157324,0.159844821,0.14608866,0.104232199,0.170978235,0.098083746,0.253536833,0.245319836,0.23864388,0.240646574,0.244397726,POINT (-75.21295026927669 5.9296635356268),0,0.135845532,EL CARMEN DE VIBORAL,sonson_avg
