,LATITUD_Y,LONGITUD_X,mines_outcome,elevation,Vocacion_Agroforestal,Vocacion_Agrícola,Vocacion_Conservación de Suelos,Vocacion_Cuerpo de agua,Vocacion_Forestal,Vocacion_Ganadera,Vocacion_Zonas urbanas,CLIMA_Cuerpo de agua,CLIMA_Cálido húmedo,CLIMA_Cálido húmedo a muy húmedo,CLIMA_Cálido seco,CLIMA_Cálido seco a húmedo,CLIMA_Frío húmedo a muy húmedo,CLIMA_Frío húmedo y frío muy húmedo,CLIMA_Frío muy húmedo,CLIMA_Muy frío y muy húmedo,CLIMA_Templado húmedo a muy húmedo,CLIMA_Zona urbana,TIPO_RELIE_Cuerpo de agua,TIPO_RELIE_Espinazos,TIPO_RELIE_Filas y vigas,TIPO_RELIE_Glacís coluvial y coluvios de remoción,TIPO_RELIE_Glacís y coluvios de remoción,TIPO_RELIE_Lomas y colinas,TIPO_RELIE_Plano de inundación,TIPO_RELIE_Terrazas,TIPO_RELIE_Terrazas y abanicos terrazas,TIPO_RELIE_Vallecitos,TIPO_RELIE_Vallecitos coluvio-aluviales,TIPO_RELIE_Zona urbana,population_2020,rwi,Municipio,geometry,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista, Atentados, Combates, Enfrentamientos, Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Secuestro,Tortura,Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Lesiones Personales Fisicas,Lesiones Personales Psicologicas,Confinamiento,SIN INFORMACION ,comimo_dist,airports_dist,seaport_dist,settlement_dist,finance_dist,edu_dist,buildings_dist,railways_dist,waterways_dist,roads_dist,coca_dist,rwi_missing
717,6.118125074088337,-74.85397591030244,0,1148.564208984375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.414107829156062,SAN CARLOS,POINT (-74.85397591030244 6.118125074088337),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,18.4252248220983,25.25195865378246,34.11996548092456,1.4322364589112655,27.695865077039343,5.921925033168714,2.164000411025069,25.47529844484916,2.7922493025791693,1.7451991800371474,0.0,1.0
718,6.127099433062696,-74.85397591030244,0,790.67041015625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.3261732926653785,SAN CARLOS,POINT (-74.85397591030244 6.127099433062696),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,19.39747957214097,25.87610433378558,33.78693249715873,2.316757315850606,28.58177432239401,6.242201326782897,1.8883930205893384,25.82294301515637,2.117158344126961,1.2101449301326643,0.0,1.0
719,6.136073792037055,-74.85397591030244,0,860.4443969726562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.219,SAN CARLOS,POINT (-74.85397591030244 6.136073792037055),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,20.37221487728688,26.523117278578887,33.48034013429957,2.048106456888678,29.474842209394268,6.697206859224725,1.7594993100645355,26.19993337128353,1.4316643910568423,0.3622713662177393,0.0436595418947919,0.0
720,6.145048151011414,-74.85397591030244,0,458.6814270019531,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.219,SAN CARLOS,POINT (-74.85397591030244 6.145048151011414),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,21.34909097617596,27.191365171561696,33.200920894486835,1.2442904473558012,30.374437310390707,7.261659798692039,2.1464419310488947,26.309084470935545,1.234605224124696,0.0761566196364494,0.4214589290399104,0.0
721,6.154022509985773,-74.85397591030244,0,536.8052978515625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.219,SAN CARLOS,POINT (-74.85397591030244 6.154022509985773),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,22.32782688171192,27.879321093829816,32.94936609053822,0.9451978134038124,30.39918533384396,7.912170837018831,2.431613721652744,26.38075081108617,0.7623456158548086,0.4822723715218612,0.4214518165083487,0.0
722,6.162996868960132,-74.85397591030244,0,477.298828125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.219,SAN CARLOS,POINT (-74.85397591030244 6.162996868960132),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,23.30818830922557,28.585562167852792,32.726318278831926,1.4933722328999406,29.467761679951703,8.629299663468549,1.447078568421356,26.407924657786275,0.4659409325401336,0.7253100252744834,0.4215744278161943,0.0
723,6.171971227934491,-74.85397591030244,0,756.6263427734375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,538.951686,-0.2479916027983184,SAN CARLOS,POINT (-74.85397591030244 6.171971227934491),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,24.28997843772012,29.30876659450476,32.5323638120452,2.3576564372232807,28.540832285499505,8.326461815520002,0.5166710927617888,26.41208866436347,0.8606804210902481,0.5754766729290283,0.5636917810950949,1.0
724,6.18094558690885,-74.85397591030244,0,813.247802734375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.397,SAN CARLOS,POINT (-74.85397591030244 6.18094558690885),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,25.273030764027236,29.29396040837637,32.36802569054669,1.4289720517896896,27.61884965615209,7.828946238761044,0.6383112709162192,26.45392183850965,1.690130664415997,0.2936851234285297,0.5636822262738261,0.0
725,6.189919945883209,-74.85397591030244,0,538.6685791015625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.397,SAN CARLOS,POINT (-74.85397591030244 6.189919945883209),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,26.257203520976635,29.200431875652523,32.2337568986502,0.4450112721079663,26.70232620516057,7.432795759283342,1.5808298539955896,26.53324600953786,1.834131229865785,0.776997855582329,1.1320187391081724,0.0
726,6.198894304857568,-74.85397591030244,0,428.3789978027344,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.397,SAN CARLOS,POINT (-74.85397591030244 6.198894304857568),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.24237527699226,29.140795025574487,32.12993441156446,0.5879885067842651,25.791843921325608,7.15486737366534,2.561385011799393,26.649726398374792,2.018796577671582,1.749417147693461,1.568983601892261,0.0
727,6.207868663831927,-74.85397591030244,0,426.8672485351562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.397,SAN CARLOS,POINT (-74.85397591030244 6.207868663831927),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.228441437155748,29.11525812012136,32.05685404986519,1.5764033367820958,24.888065827114588,7.009238347778775,3.551617219291077,26.802878587097865,1.6892723603812902,1.5497384615619954,1.847450166639927,0.0
728,6.225817381780645,-74.85397591030244,0,649.6197509765625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.3241058554690724,SAN CARLOS,POINT (-74.85397591030244 6.225817381780645),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.41945068924074,29.166722815586454,32.00367351599674,2.8459590105086767,23.103763656447168,7.139949202590249,3.518884524480577,27.082296743079084,1.6351316039687385,1.532852056221654,0.5663801160267317,1.0
729,6.234791740755004,-74.85397591030244,0,640.4778442382812,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.2576344742119045,SAN CARLOS,POINT (-74.85397591030244 6.234791740755004),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.388126890835853,29.243543963112,32.02372775271083,2.595740796055947,22.225106564837503,7.408848219118431,3.169884038341164,27.186146930031352,2.3603166658796195,1.3487050624741592,0.5636246069419822,1.0
730,6.2437660997293625,-74.85397591030244,0,853.0015258789062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.241,SAN CARLOS,POINT (-74.85397591030244 6.2437660997293625),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.38754725543104,29.35410729224274,32.07483070311894,2.00675006758735,21.356929746603377,7.797102666889166,2.48945166621683,27.32409766388413,2.1814645523881446,0.6869379866974715,1.0596652682887004,0.0
731,6.252740458703721,-74.85397591030244,0,584.896484375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.241,SAN CARLOS,POINT (-74.85397591030244 6.252740458703721),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.4176520382758,29.498033392200124,32.15683434171513,1.282205394773553,20.50056472982813,8.287955647069841,2.082833612418709,27.497593549631304,2.007553997221218,0.7457569124450872,0.061762080452954,0.0
732,6.26171481767808,-74.85397591030244,0,617.43603515625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.241,SAN CARLOS,POINT (-74.85397591030244 6.26171481767808),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.482708156424472,29.67483682804385,32.26950309378881,1.1192305573956358,19.65755528899631,8.864379750625217,2.110927695848092,27.705966839780057,2.1072862217634887,0.1905626321305077,0.0,0.0
733,6.270689176652439,-74.85397591030244,0,944.5282592773438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.241,SAN CARLOS,POINT (-74.85397591030244 6.270689176652439),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.49426599891108,29.883934065238485,32.41251717704672,1.689060369681112,18.82969530543633,9.51082902088476,2.225193212859033,27.94843744584444,2.2902843935526835,1.0115697893782003,0.929597936368844,0.0
734,6.279663535626798,-74.85397591030244,0,768.2703247070312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.2961696564682293,SAN CARLOS,POINT (-74.85397591030244 6.279663535626798),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.125386855583272,30.12465265095732,32.585477046951695,2.538659951597214,18.01907295919388,10.21401633596808,2.352451623324756,28.22412660176721,2.7954943129829557,2.000463522484895,1.9275011242045903,1.0
735,6.288637894601157,-74.85397591030244,0,929.5311279296876,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5225,SAN CARLOS,POINT (-74.85397591030244 6.288637894601157),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.787464565280786,30.39624133255546,32.787908804851305,1.9153362267700296,17.22812163236281,10.96302930325612,2.847489053519643,28.53207140801213,3.5179249243623,2.7009063939521663,2.619032565151671,0.0
736,6.297612253575516,-74.85397591030244,0,997.6652221679688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5225,SAN CARLOS,POINT (-74.85397591030244 6.297612253575516),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.48164111526562,30.69788078408492,33.01927040389957,1.1452985767608257,16.45967737556771,11.749106946589343,3.560053460841164,28.871239752775395,4.3030574072690095,2.439079119211168,1.9051520123767705,0.0
737,6.306586612549875,-74.85397591030244,0,964.5308227539062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5225,SAN CARLOS,POINT (-74.85397591030244 6.306586612549875),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.208998879796905,31.028694619684444,33.278958472421984,0.9728958469541912,15.717041811155864,12.56529495580762,4.385060123892359,29.24054514751021,3.379828788810454,1.761116159933238,1.5464469951840436,0.0
738,6.315560971524234,-74.85397591030244,0,1117.695922851562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.5353333333333333,SAN CARLOS,POINT (-74.85397591030244 6.315560971524234),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,26.9705441532856,31.387760395577573,33.56631556792157,1.604046557568891,15.004047685108898,13.406094933134217,5.269846222838948,29.63886107487835,2.5143197377207853,1.4295273281823566,1.5416509007257826,0.0
739,6.055304561267825,-74.84500155132808,0,609.1318969726562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.1954951703093502,SAN CARLOS,POINT (-74.84500155132808 6.055304561267825),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,11.41815350877378,19.535264240372147,36.27274253923448,1.7263239657559877,21.19226102356256,7.548955252045876,2.569548762368172,22.45921073216644,2.6071518383535595,2.5488889485454176,0.0,1.0
740,6.0822276381909015,-74.84500155132808,1,457.4581604003906,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.447,SAN CARLOS,POINT (-74.84500155132808 6.0822276381909015),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,14.312418728179695,21.881177996605587,34.814083429321066,0.76594011414377,23.72413655371801,7.195808934211624,0.479464490547845,23.20940829740443,0.0332758138791147,0.0396400615295647,0.5896497614450351,0.0
741,6.0912019971652605,-74.84500155132808,0,639.4073486328125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.447,SAN CARLOS,POINT (-74.84500155132808 6.0912019971652605),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,15.285688492549411,22.697040675279283,34.37207880275438,0.8526724372055393,24.591166495469544,6.907159803936898,0.6014494553653299,23.536693267544408,0.501611897233187,0.4875518708407459,0.4082466740362027,0.0
742,6.100176356139619,-74.84500155132808,0,900.2109985351562,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.447,SAN CARLOS,POINT (-74.84500155132808 6.100176356139619),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,16.261944437916494,23.26417500542779,33.953656699050136,1.1697657719729353,25.46778167022918,6.754973552846892,0.3945690949164243,23.89841274593093,1.1060114974139788,0.2073578094886652,0.4082398452594355,0.0
743,6.109150715113978,-74.84500155132808,0,1073.398559570312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.4254715740328462,SAN CARLOS,POINT (-74.84500155132808 6.109150715113978),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,17.240679292957935,23.856877631055543,33.559699210009555,1.1129366383815693,26.353025556909675,6.748488693425958,1.3641582926294331,24.21634216141028,1.921469644838973,0.4038322694737987,0.4112492592950872,1.0
744,6.118125074088337,-74.84500155132808,0,858.8837890625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.488,SAN CARLOS,POINT (-74.84500155132808 6.118125074088337),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,18.221493611487727,24.475926899591855,33.19107748643989,1.7608309084723732,27.24605710942254,6.888116752352033,1.3861004159565984,24.54127037103376,2.32595998141335,0.8939136214652029,0.0,0.0
745,6.127099433062696,-74.84500155132808,1,547.0656127929688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.488,SAN CARLOS,POINT (-74.84500155132808 6.127099433062696),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,19.204068781236632,25.11937500329561,32.84864447995646,1.341644145350395,28.14613506723097,7.165321063697388,0.8974746233829446,24.900657241079895,1.4181522052482338,0.8289968247307957,0.0,0.0
746,6.136073792037055,-74.84500155132808,0,718.200927734375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.3535,SAN CARLOS,POINT (-74.84500155132808 6.136073792037055),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,20.1881476972396,25.78539546311505,32.53322716002019,1.4650844761496364,29.052604524238568,7.564993080022978,0.7915862759309822,25.28307957863336,0.7770733908514368,0.3487928426031624,0.0,0.0
747,6.145048151011414,-74.84500155132808,1,750.2898559570312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.3535,SAN CARLOS,POINT (-74.84500155132808 6.145048151011414),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,21.173520692288523,26.47228462927392,32.24561831529304,0.8294221882000117,29.96488543723992,8.068955041318741,1.462198880980053,25.318361952004206,0.3188255178335009,0.5564378362920044,0.0167559717149559,0.0
748,6.154022509985773,-74.84500155132808,0,758.54296875,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.219,SAN CARLOS,POINT (-74.84500155132808 6.154022509985773),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,22.160015138489875,27.178460285092804,31.986568078505,0.1819227208849327,30.062940877988808,8.659016769815675,2.375022938005137,25.392841549890885,0.2743358249832304,0.6784067497542073,0.5769640034803772,0.0
749,6.18094558690885,-74.84500155132808,0,1036.458740234375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.352,SAN CARLOS,POINT (-74.84500155132808 6.18094558690885),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,25.124905501370204,28.30815735351039,31.387451044132444,1.813378536760736,27.248336597761288,6.957682879738452,1.411699649172471,25.46372382637636,1.2163483056002575,1.1539529972670362,0.0,0.0
750,6.189919945883209,-74.84500155132808,0,390.8915405273438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.352,SAN CARLOS,POINT (-74.84500155132808 6.189919945883209),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,26.11466358896041,28.21137790453516,31.24898627497956,1.2018296293670294,26.318920286146017,6.50873441290088,1.9139500521818145,25.54613994442273,2.0722041581676,1.2738565511515825,0.5769249139482957,0.0
751,6.198894304857568,-74.84500155132808,0,945.5916137695312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.28,SAN CARLOS,POINT (-74.84500155132808 6.198894304857568),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.10501897520988,28.14966291811339,31.141897970340658,1.2617720564268364,25.394702256612764,6.189468249919749,2.662898172725559,25.667117329295987,1.8595806720705923,0.8453456452679596,0.5769151061795356,0.0
752,6.216843022806286,-74.84500155132808,1,517.2849731445312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.079,SAN CARLOS,POINT (-74.84500155132808 6.216843022806286),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.497303147594888,28.132218300265755,31.023055275120807,1.7856284584428688,23.564304318581705,6.01466268415486,2.903542720626973,26.02243333765558,0.3398048673803064,0.2699273110002106,1.0536093546907512,0.0
753,6.225817381780645,-74.84500155132808,1,603.374755859375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0535,SAN CARLOS,POINT (-74.84500155132808 6.225817381780645),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.4286636310526,28.17655428637954,31.01166622466531,1.9020208070699045,22.659581542074697,6.1722705410959255,2.540381389464187,26.09416669284284,1.0106005345589344,0.8436704835826858,0.0557061668549164,0.0
754,6.234791740755004,-74.84500155132808,0,488.0562133789062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0535,SAN CARLOS,POINT (-74.84500155132808 6.234791740755004),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.39622430283693,28.256084743331,31.032378756261885,1.6437472152077828,21.76300653161317,6.481458247740763,2.542179860564492,26.201615587203403,1.979591138527545,1.1987298009945824,0.0,0.0
755,6.2437660997293625,-74.84500155132808,0,991.0042114257812,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.1056666666666666,SAN CARLOS,POINT (-74.84500155132808 6.2437660997293625),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.395645261001828,28.370513692931883,31.0851287005433,1.5941825979997688,20.87562911430569,6.921943322387348,1.7717816928848416,26.34473924869443,2.9678056293754755,0.3438633020545338,0.9424406496888738,0.0
756,6.252740458703721,-74.84500155132808,0,890.4213256835938,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.1056666666666666,SAN CARLOS,POINT (-74.84500155132808 6.252740458703721),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.426856107616423,28.51942106686056,31.169753402967224,1.935271001797589,19.99867366929516,7.470536704674499,1.1314102234085213,26.524658777721957,2.9971259207042515,0.1667103291486441,0.4461497695648602,0.0
757,6.26171481767808,-74.84500155132808,0,525.1155395507812,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0654999999999999,SAN CARLOS,POINT (-74.84500155132808 6.26171481767808),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.49427398387662,28.70227024795191,31.285994212897123,1.848846355654221,19.133573271445517,8.105316706325862,1.1823545070943815,26.740631461471214,3.0845104341767886,1.1104955833257686,0.4418467651255792,0.0
758,6.270689176652439,-74.84500155132808,0,590.9288330078125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0654999999999999,SAN CARLOS,POINT (-74.84500155132808 6.270689176652439),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.597633542106237,28.91841740817713,31.43350038402144,1.5975323366471068,18.282010932238528,8.807668256707471,1.2410008028816242,26.99179188443454,3.233460814432463,1.3738514951199463,1.0292605600622395,0.0
759,6.279663535626798,-74.84500155132808,0,406.2431945800781,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.2310178495696946,SAN CARLOS,POINT (-74.84500155132808 6.279663535626798),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.736532977638568,29.167122278520655,31.61183425096232,1.917708994963389,17.445969199477297,9.562714169470334,1.4569439064165035,27.277168067777577,3.61448966479998,1.3806440137068183,1.977493919291285,1.0
760,6.288637894601157,-74.84500155132808,0,388.3038024902344,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.236,SAN CARLOS,POINT (-74.84500155132808 6.288637894601157),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.910441690990996,29.44755995386216,31.82047750810077,2.282130878305597,16.62778935642486,10.35893843065856,2.167235478722351,27.595698522662893,4.198267786284397,1.9196357445674903,1.898724631618365,0.0
761,6.297612253575516,-74.84500155132808,0,759.4517822265625,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.236,SAN CARLOS,POINT (-74.84500155132808 6.297612253575516),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.118710113092263,29.75883332847496,32.0588383880635,2.0299987417869527,15.830241199806888,11.187552435174208,3.0424951354710026,27.94624959811905,4.729479456392716,2.730466335076182,1.2470355206187445,0.0
762,6.306586612549875,-74.84500155132808,0,899.2265014648438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.236,SAN CARLOS,POINT (-74.84500155132808 6.306586612549875),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,28.168890772528904,30.099985772706084,32.32625952001854,1.772447245749704,15.056603667374596,12.04187172020106,3.975895017893679,28.32763256500248,3.827740480611845,2.656072665050168,0.563052043517215,0.0
763,6.315560971524234,-74.84500155132808,0,476.6691589355469,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.3985,SAN CARLOS,POINT (-74.84500155132808 6.315560971524234),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,27.938613344112,30.47001369497192,32.622026242010065,0.9287292656776333,14.310755100225707,12.916796836607569,4.934605076108725,28.738619962795024,2.895633646370414,1.957650895170209,0.5498038715885489,0.0
764,6.0822276381909015,-74.83602719235373,1,628.57177734375,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.447,SAN CARLOS,POINT (-74.83602719235373 6.0822276381909015),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,14.119081830381145,21.314461548252684,33.933177092092194,0.558125935844595,23.239828630098565,8.131828219996803,1.2988674791046693,22.268482776537933,0.845069831929266,0.901007233961364,0.0829185679788353,0.0
765,6.100176356139619,-74.83602719235373,0,613.2427368164062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-0.447,SAN CARLOS,POINT (-74.83602719235373 6.100176356139619),16077,13705,72,69,40,64,14851,2380,3,58,5,0,661,16,0,0,0,16.092052733996542,22.46329693614131,33.04985544523399,0.7685135213556422,25.01726673867289,7.744427139139506,0.8276116608264283,22.96926480938965,0.5710635587201136,0.586813956268964,0.0,0.0
